49.990709	67.672481
50.969885	66.763175
51.345563	65.314576
51.844511	62.485390
53.553825	61.162475
55.453308	61.822414
57.316354	62.903597
58.856805	63.925229
60.697576	65.218074
62.423113	66.500990
63.720218	67.514440
64.946273	68.513040
66.106822	69.494948
67.209800	70.459605
68.265293	71.407743
69.536267	72.572849
70.778734	73.721930
72.022901	74.864355
73.301690	76.011879
74.365685	76.932728
75.749692	78.063067
76.900866	78.930964
78.091796	79.748933
79.637312	80.676437
80.919965	81.322677
82.582100	81.984126
84.310723	82.453353
86.107047	82.698632
87.963703	82.688876
89.440095	82.480061
91.175650	81.948515
92.941418	80.883648
94.176956	79.319737
94.761484	77.663039
94.991943	75.753472
94.918942	73.656890
94.593089	71.439146
94.184363	69.621968
93.672113	67.803110
93.082251	66.016289
92.440689	64.295221
91.605029	62.286098
90.762522	60.439949
89.927306	58.698721
89.112317	57.000278
88.330489	55.282484
87.594760	53.483201
86.918065	51.540293
86.290142	49.407589
85.601847	47.718574
84.117321	46.140214
82.374383	45.661946
80.903798	45.788249
78.200185	46.430006
79.832430	44.773153
81.267902	43.171577
82.619764	40.625798
82.889243	38.806714
82.666935	36.837678
82.022656	34.862834
81.129035	33.036351
79.589278	30.565140
78.636600	29.163829
77.768955	27.731418
77.366992	26.457479
77.442393	25.036912
78.125842	22.513797
78.831371	20.163109
79.034320	17.481903
77.478427	18.208438
76.119078	19.686294
75.076845	21.136150
74.293883	22.526179
73.570195	23.895571
72.427535	24.738914
69.713940	24.911869
67.345447	24.797278
64.616220	24.967354
62.452244	25.787928
60.522072	27.290683
59.591212	28.261615
58.728182	29.276299
57.341635	31.275489
56.237102	33.358858
55.344917	35.462789
54.633258	37.442298
53.929644	39.615833
53.265845	41.763904
52.543061	44.063485
51.787861	45.794993
51.858550	42.522210
52.155977	40.448789
52.657903	37.971228
53.169466	35.774457
53.548650	33.031236
53.072762	30.485877
51.706010	28.481665
49.818318	27.660282
47.719055	29.101754
46.648716	31.224383
46.446169	33.426159
46.815592	35.796485
47.328229	37.995793
47.738345	39.956714
47.991310	41.524555
48.226141	43.504203
48.128976	45.756468
46.865193	42.243875
46.385218	40.678954
45.873924	39.036849
45.345431	37.414410
44.636609	35.438408
43.748079	33.338449
42.647125	31.258741
41.468957	29.526934
40.171919	28.002876
38.718041	26.554439
37.091987	25.098762
35.600548	23.833869
33.311147	22.072069
30.898385	21.242946
28.591491	22.498318
27.731184	23.567648
26.642480	24.450125
25.946584	23.256066
25.371054	22.043273
24.543956	20.651234
23.580098	19.352458
22.271642	17.962249
20.839584	17.348263
20.999815	19.690397
21.376172	21.017666
21.767748	22.319261
22.215471	23.858847
22.524496	25.294060
22.508209	26.740435
21.961499	28.139955
21.113481	29.485987
20.367382	30.589002
18.827234	33.071066
17.937585	34.902873
17.300867	36.880535
17.088193	38.849026
17.366777	40.664787
18.727638	43.203022
20.160898	44.796336
21.774203	46.436427
19.060142	45.794662
17.588353	45.667846
15.832112	46.132158
14.309165	47.676099
13.588368	49.340228
12.941432	51.459787
12.265184	53.402599
11.542256	55.209906
10.781837	56.941325
9.993114	58.656477
9.185275	60.414978
8.367508	62.276449
7.550362	64.296538
6.918372	66.022785
6.334076	67.812081
5.824024	69.631188
5.414767	71.446866
5.085389	73.661005
5.006848	75.752931
5.231003	77.657727
5.809711	79.310471
7.040617	80.871990
8.804834	81.937346
10.540652	82.470859
12.017771	82.681870
13.875394	82.694686
15.672324	82.452449
17.401205	81.986144
19.063328	81.327429
20.345826	80.683194
21.891031	79.757914
23.081667	78.941454
24.232547	78.074788
25.616247	76.945546
26.680093	76.025178
27.958870	74.877726
29.203205	73.734999
30.445970	72.585605
31.717316	71.420538
32.773125	70.472926
33.876405	69.509427
35.037213	68.529475
36.263459	67.533780
37.560661	66.524318
39.286152	65.248071
40.749589	64.220881
42.280205	63.197876
44.171381	62.063840
46.694043	61.207848
47.901990	61.909576
48.313075	63.324874
48.737711	65.838155
49.990709	67.672481
