47.821653	10.299543
52.559814	8.263535
57.683996	6.615825
61.678581	5.685502
65.920265	5.000000
69.294255	5.000000
73.328694	5.975872
76.041095	8.690550
74.067715	9.816731
71.511317	10.219834
68.882043	11.489492
66.793654	13.271569
62.306009	17.922049
57.723851	14.047029
55.988461	12.665777
53.820363	12.438035
51.873173	13.691752
51.575971	15.913370
49.855384	19.318104
51.938080	22.298101
55.595607	22.401723
59.382947	21.026165
60.190291	23.697572
60.886041	33.787656
61.597733	36.207409
59.354480	36.117451
57.301390	35.819110
53.075648	34.343346
49.468224	31.736845
47.261409	29.183863
45.529436	26.372395
43.479763	22.378949
41.671496	20.288283
39.098017	20.461366
36.719258	21.095626
34.048990	22.741058
32.499209	25.664119
32.609664	28.591736
33.811000	31.075256
36.344623	33.266129
38.494503	34.224920
42.354720	35.286195
46.310589	36.207409
49.175576	37.111543
51.192226	37.972405
53.851108	39.576844
55.963410	41.681175
57.140833	44.057657
57.465364	46.537761
57.078204	49.962992
55.798297	52.759657
54.139201	54.570201
52.556398	56.816871
51.965409	59.103395
51.974518	62.686906
53.901211	64.061326
56.812885	60.162392
59.593608	56.871529
63.600719	52.970318
66.552248	50.070030
67.621494	48.259486
67.402862	46.072030
67.242304	43.590787
68.450473	39.264838
70.163088	42.752698
71.909865	40.381910
73.089566	37.051191
74.459430	40.213381
73.488113	43.339132
71.210699	47.498830
69.609676	49.702228
68.129357	51.814530
63.239748	58.892734
58.501588	66.391121
54.533193	72.896555
52.505156	76.132761
50.991814	77.900034
50.252793	80.072687
57.907183	71.104230
60.733454	69.497514
63.811379	67.836140
62.967597	64.778711
65.258676	64.407493
67.236611	66.277250
65.977201	68.411187
64.295330	70.321938
67.249136	70.896985
65.838278	72.425130
63.650822	72.769020
60.003543	74.637638
57.594038	76.496008
55.914445	78.374875
54.470564	81.058808
54.005972	84.704948
57.040627	80.343700
59.691537	77.568670
62.985817	75.549743
65.110644	74.945089
67.500791	74.794780
70.430684	75.720549
69.146223	78.340714
70.404494	81.875261
69.079039	84.357643
66.447487	85.759391
67.668181	81.162430
64.851019	80.499703
62.327644	81.515429
60.493187	84.180004
58.975290	87.835254
56.264028	91.826423
53.381960	93.674545
49.738097	93.871541
46.992674	94.762010
43.143844	94.944203
39.579691	93.507155
39.699255	89.626441
37.405899	87.108759
37.551653	83.488809
41.797892	80.266268
39.053608	78.424978
37.512937	77.023230
36.337791	70.646469
33.845161	67.702911
35.847008	64.647760
35.013475	62.357820
29.384845	56.961486
27.490036	54.191012
26.568822	52.013804
23.958905	48.015803
26.182800	48.878943
26.559713	45.632489
27.499146	43.602174
28.144793	47.484026
29.667244	49.493845
31.716917	47.093450
29.965586	52.521667
32.076749	54.868543
37.813556	58.629692
39.456710	60.139618
42.361552	56.799790
42.850058	52.502309
42.136088	49.614548
39.498842	48.080709
36.611081	46.540038
33.189266	44.284259
30.820755	42.362122
29.239091	40.802093
27.806597	39.073535
25.966446	35.939813
24.796994	31.830219
24.696788	28.721548
25.477941	25.249630
26.836418	22.545200
30.050989	18.707757
32.954692	16.576097
34.896188	15.529625
37.198654	14.549198
39.901945	13.667839
43.041360	12.907183
47.821653	10.299543
